date,crude_oil_avg,coal_australia,natural_gas_us,fertiliser_urea,phosphate_rock
2006-10-29,59.01003380245616,45.90692307692307,6.2124816849815385,221.78461538461536,44.0
2006-11-05,59.284925009202695,46.371153846153845,6.274977106226923,224.93076923076922,44.0
2006-11-12,59.55981621594923,46.83538461538461,6.337472527472308,228.07692307692307,44.0
2006-11-19,59.83470742269577,47.29961538461538,6.399967948717693,231.22307692307692,44.0
2006-11-26,60.10959862944231,47.76384615384615,6.462463369963078,234.36923076923077,44.0
2006-12-03,60.38448983618885,48.22807692307692,6.524958791208462,237.51538461538462,44.0
2006-12-10,60.65938104293539,48.692307692307686,6.587454212453847,240.66153846153844,44.0
2006-12-17,60.934272249681925,49.15653846153846,6.649949633699231,243.8076923076923,44.0
2006-12-24,61.20916345642846,49.62076923076923,6.712445054944616,246.95384615384614,44.0
2006-12-31,61.48405466317501,50.084999999999994,6.77494047619,250.1,44.0
2007-01-07,61.75894586992155,50.54923076923077,6.837435897435385,253.24615384615385,44.0
2007-01-14,62.033837076668085,51.013461538461534,6.899931318680769,256.39230769230767,44.0
2007-01-21,62.308728283414624,51.47769230769231,6.962426739926154,259.53846153846155,44.0
2007-01-28,62.58361949016116,51.941923076923075,7.0249221611715384,262.68461538461537,44.0
2007-02-04,62.8585106969077,52.40615384615384,7.087417582416923,265.83076923076925,44.0
2007-02-11,63.13340190365424,52.870384615384616,7.1499130036623075,268.9769230769231,44.0
2007-02-18,63.40829311040078,53.33461538461538,7.212408424907693,272.1230769230769,44.0
2007-02-25,63.683184317147315,53.79884615384615,7.2749038461530775,275.2692307692308,44.0
2007-03-04,63.958075523893854,54.26307692307692,7.337399267398462,278.4153846153846,44.0
2007-03-11,64.23296673064038,54.72730769230769,7.399894688643847,281.5615384615385,44.0
2007-03-18,64.50785793738693,55.19153846153846,7.462390109889231,284.7076923076923,44.0
2007-03-25,64.78274914413346,55.65576923076923,7.524885531134616,287.8538461538462,44.0
2007-04-01,65.05764035088,56.12,7.58738095238,291.0,44.0
2007-04-08,65.71487536440462,56.980769230769226,7.482267732266923,289.34615384615387,44.0
2007-04-15,66.37211037792923,57.84153846153846,7.377154512153846,287.6923076923077,44.0
2007-04-22,67.02934539145384,58.70230769230769,7.272041292040769,286.03846153846155,44.0
2007-04-29,67.68658040497847,59.56307692307692,7.166928071927693,284.38461538461536,44.0
2007-05-06,68.34381541850308,60.423846153846156,7.061814851814615,282.7307692307692,44.0
2007-05-13,69.0010504320277,61.284615384615385,6.956701631701539,281.0769230769231,44.0
2007-05-20,69.65828544555231,62.145384615384614,6.8515884115884615,279.4230769230769,44.0
2007-05-27,70.31552045907692,63.00615384615385,6.746475191475385,277.7692307692308,44.0
2007-06-03,70.97275547260153,63.86692307692308,6.641361971362308,276.11538461538464,44.0
2007-06-10,71.62999048612616,64.72769230769231,6.536248751249231,274.46153846153845,44.0
2007-06-17,72.28722549965077,65.58846153846154,6.431135531136154,272.8076923076923,44.0
2007-06-24,72.94446051317539,66.44923076923077,6.3260223110230775,271.15384615384613,44.0
2007-07-01,73.6016955267,67.31,6.22090909091,269.5,44.0
2007-07-08,74.80835001804188,69.23583333333333,6.355394119770001,277.2604166666667,47.041666666666664
2007-07-15,76.01500450938374,71.16166666666666,6.48987914863,285.0208333333333,50.083333333333336
2007-07-22,77.22165900072562,73.0875,6.62436417749,292.78125,53.125
2007-07-29,78.4283134920675,75.01333333333334,6.75884920635,300.5416666666667,56.166666666666664
2007-08-05,79.63496798340937,76.93916666666667,6.89333423521,308.3020833333333,59.208333333333336
2007-08-12,80.84162247475125,78.86500000000001,7.027819264070001,316.0625,62.25
2007-08-19,82.04827696609313,80.79083333333334,7.16230429293,323.8229166666667,65.29166666666667
2007-08-26,83.25493145743499,82.71666666666667,7.29678932179,331.5833333333333,68.33333333333333
2007-09-02,84.46158594877687,84.6425,7.43127435065,339.34375,71.375
2007-09-09,85.66824044011875,86.56833333333333,7.56575937951,347.1041666666667,74.41666666666667
2007-09-16,86.87489493146063,88.49416666666667,7.700244408370001,354.8645833333333,77.45833333333333
2007-09-23,88.0815494228025,90.42,7.83472943723,362.625,80.5
2007-09-30,89.28820391414438,92.34583333333333,7.96921446609,370.3854166666667,83.54166666666667
2007-10-07,90.49485840548626,94.27166666666668,8.10369949495,378.1458333333333,86.58333333333333
2007-10-14,91.70151289682812,96.1975,8.23818452381,385.90625,89.625
2007-10-21,92.90816738817,98.12333333333333,8.37266955267,393.6666666666667,92.66666666666666
2007-10-28,94.11482187951188,100.04916666666666,8.507154581530001,401.4270833333333,95.70833333333333
2007-11-04,95.32147637085374,101.975,8.64163961039,409.1875,98.75
2007-11-11,96.52813086219562,103.90083333333334,8.77612463925,416.9479166666667,101.79166666666666
2007-11-18,97.7347853535375,105.82666666666667,8.91060966811,424.7083333333333,104.83333333333333
2007-11-25,98.94143984487937,107.7525,9.04509469697,432.46875,107.875
2007-12-02,100.14809433622125,109.67833333333334,9.179579725830001,440.2291666666667,110.91666666666666
2007-12-09,101.35474882756313,111.60416666666667,9.31406475469,447.9895833333333,113.95833333333333
2007-12-16,102.56140331890501,113.53,9.44854978355,455.75,117.0
2007-12-23,103.76805781024687,115.45583333333333,9.58303481241,463.5104166666667,120.04166666666666
2007-12-30,104.97471230158875,117.38166666666666,9.71751984127,471.2708333333333,123.08333333333333
2008-01-06,106.18136679293063,119.3075,9.852004870130001,479.03125,126.125
2008-01-13,107.3880212842725,121.23333333333333,9.98648989899,486.7916666666667,129.16666666666666
2008-01-20,108.59467577561438,123.15916666666666,10.12097492785,494.5520833333333,132.20833333333334
2008-01-27,109.80133026695626,125.08500000000001,10.25545995671,502.3125,135.25
2008-02-03,111.00798475829812,127.01083333333334,10.38994498557,510.0729166666667,138.29166666666666
2008-02-10,112.21463924964,128.93666666666667,10.52443001443,517.8333333333334,141.33333333333331
2008-02-17,113.42129374098188,130.8625,10.65891504329,525.59375,144.375
2008-02-24,114.62794823232375,132.78833333333333,10.79340007215,533.3541666666666,147.41666666666666
2008-03-02,115.83460272366563,134.71416666666667,10.92788510101,541.1145833333334,150.45833333333331
2008-03-09,117.0412572150075,136.64,11.06237012987,548.875,153.5
2008-03-16,118.24791170634937,138.56583333333333,11.19685515873,556.6354166666666,156.54166666666666
2008-03-23,119.45456619769125,140.49166666666667,11.33134018759,564.3958333333334,159.58333333333331
2008-03-30,120.66122068903313,142.4175,11.46582521645,572.15625,162.625
2008-04-06,121.867875180375,144.34333333333333,11.60031024531,579.9166666666666,165.66666666666666
2008-04-13,123.07452967171687,146.26916666666668,11.73479527417,587.6770833333334,168.70833333333331
2008-04-20,124.28118416305875,148.195,11.86928030303,595.4375,171.75
2008-04-27,125.48783865440063,150.12083333333334,12.00376533189,603.1979166666666,174.79166666666666
2008-05-04,126.6944931457425,152.04666666666668,12.13825036075,610.9583333333334,177.83333333333331
2008-05-11,127.90114763708438,153.9725,12.27273538961,618.71875,180.875
2008-05-18,129.10780212842624,155.89833333333334,12.40722041847,626.4791666666666,183.91666666666666
2008-05-25,130.31445661976812,157.82416666666666,12.54170544733,634.2395833333334,186.95833333333331
2008-06-01,131.52111111111,159.75,12.67619047619,642.0,190.0
2008-06-08,128.958898663324,157.33942857142858,12.443127891156,631.6928571428572,197.42857142857142
2008-06-15,126.396686215538,154.92885714285714,12.210065306121999,621.3857142857142,204.85714285714286
2008-06-22,123.834473767752,152.51828571428572,11.977002721087999,611.0785714285714,212.28571428571428
2008-06-29,121.272261319966,150.10771428571428,11.743940136054,600.7714285714286,219.71428571428572
2008-07-06,118.71004887218,147.69714285714286,11.51087755102,590.4642857142857,227.14285714285714
2008-07-13,116.147836424394,145.28657142857142,11.277814965986,580.1571428571428,234.57142857142858
2008-07-20,113.585623976608,142.876,11.044752380952,569.85,242.0
2008-07-27,111.02341152882201,140.46542857142856,10.811689795918,559.5428571428572,249.42857142857144
2008-08-03,108.461199081036,138.05485714285714,10.578627210884,549.2357142857143,256.85714285714283
2008-08-10,105.89898663325,135.6442857142857,10.345564625849999,538.9285714285714,264.2857142857143
2008-08-17,103.33677418546401,133.23371428571429,10.112502040816,528.6214285714286,271.7142857142857
2008-08-24,100.774561737678,130.82314285714287,9.879439455782,518.3142857142857,279.14285714285717
2008-08-31,98.212349289892,128.41257142857143,9.646376870748,508.00714285714287,286.57142857142856
2008-09-07,95.65013684210601,126.002,9.413314285714,497.7,294.0
2008-09-14,93.08792439432,123.59142857142857,9.18025170068,487.39285714285717,301.42857142857144
2008-09-21,90.525711946534,121.18085714285715,8.947189115646,477.0857142857143,308.8571428571429
2008-09-28,87.963499498748,118.77028571428572,8.714126530611999,466.7785714285714,316.2857142857143
2008-10-05,85.401287050962,116.35971428571429,8.481063945578,456.4714285714286,323.7142857142857
2008-10-12,82.839074603176,113.94914285714286,8.248001360544,446.1642857142857,331.14285714285717
2008-10-19,80.27686215539,111.53857142857143,8.01493877551,435.8571428571429,338.57142857142856
2008-10-26,77.714649707604,109.128,7.781876190476,425.55,346.0
2008-11-02,75.152437259818,106.71742857142857,7.548813605442,415.24285714285713,353.42857142857144
2008-11-09,72.590224812032,104.30685714285714,7.315751020407999,404.9357142857143,360.8571428571429
2008-11-16,70.028012364246,101.89628571428571,7.082688435374,394.62857142857143,368.2857142857143
2008-11-23,67.46579991646,99.48571428571428,6.84962585034,384.32142857142856,375.7142857142857
2008-11-30,64.903587468674,97.07514285714285,6.616563265306,374.01428571428573,383.14285714285717
2008-12-07,62.341375020888,94.66457142857143,6.383500680272,363.70714285714286,390.57142857142856
2008-12-14,59.779162573102,92.254,6.150438095238,353.4,398.0
2008-12-21,57.216950125316,89.84342857142857,5.917375510204,343.09285714285716,405.42857142857144
2008-12-28,54.65473767753,87.43285714285715,5.6843129251699995,332.7857142857143,412.8571428571429
2009-01-04,52.092525229744005,85.02228571428572,5.451250340136,322.47857142857146,420.2857142857143
2009-01-11,49.530312781958,82.61171428571429,5.218187755102,312.1714285714286,427.7142857142857
2009-01-18,46.968100334172,80.20114285714286,4.985125170068,301.8642857142857,435.14285714285717
2009-01-25,44.405887886386004,77.79057142857143,4.752062585034,291.5571428571429,442.57142857142856
2009-02-01,41.8436754386,75.38,4.519,281.25,450.0
2009-02-08,43.044082336525,71.785,4.3768,278.0625,450.0
2009-02-15,44.24448923445,68.19,4.2346,274.875,450.0
2009-02-22,45.444896132375,64.595,4.0924000000000005,271.6875,450.0
2009-03-01,46.6453030303,61.0,3.9502,268.5,450.0
2009-03-08,47.52836013192857,61.50857142857143,3.9427857142857143,267.7857142857143,439.7142857142857
2009-03-15,48.411417233557145,62.01714285714286,3.9353714285714285,267.07142857142856,429.42857142857144
2009-03-22,49.29447433518571,62.52571428571429,3.927957142857143,266.35714285714283,419.14285714285717
2009-03-29,50.177531436814284,63.034285714285716,3.9205428571428573,265.64285714285717,408.85714285714283
2009-04-05,51.06058853844286,63.542857142857144,3.9131285714285715,264.92857142857144,398.57142857142856
2009-04-12,51.94364564007142,64.05142857142857,3.9057142857142857,264.2142857142857,388.2857142857143
2009-04-19,52.8267027417,64.56,3.8983000000000003,263.5,378.0
2009-04-26,53.70975984332857,65.06857142857143,3.8908857142857145,262.7857142857143,367.7142857142857
2009-05-03,54.59281694495714,65.57714285714286,3.8834714285714287,262.07142857142856,357.42857142857144
2009-05-10,55.475874046585716,66.08571428571429,3.876057142857143,261.35714285714283,347.1428571428571
2009-05-17,56.35893114821428,66.59428571428572,3.8686428571428575,260.64285714285717,336.85714285714283
2009-05-24,57.241988249842855,67.10285714285715,3.8612285714285717,259.92857142857144,326.57142857142856
2009-05-31,58.12504535147143,67.61142857142858,3.853814285714286,259.2142857142857,316.2857142857143
2009-06-07,59.008102453099994,68.12,3.8464,258.5,306.0
2009-06-14,59.89115955472857,68.62857142857143,3.8389857142857142,257.7857142857143,295.7142857142857
2009-06-21,60.77421665635714,69.13714285714286,3.831571428571429,257.07142857142856,285.42857142857144
2009-06-28,61.65727375798571,69.64571428571428,3.824157142857143,256.35714285714283,275.1428571428571
2009-07-05,62.540330859614286,70.1542857142857,3.816742857142857,255.64285714285714,264.85714285714283
2009-07-12,63.42338796124285,70.66285714285713,3.8093285714285714,254.92857142857142,254.57142857142856
2009-07-19,64.30644506287143,71.17142857142856,3.801914285714286,254.21428571428572,244.28571428571428
2009-07-26,65.1895021645,71.67999999999999,3.7945,253.5,233.99999999999997
2009-08-02,66.07255926612856,72.18857142857142,3.7870857142857144,252.78571428571428,223.7142857142857
2009-08-09,66.95561636775714,72.69714285714285,3.7796714285714286,252.07142857142858,213.42857142857142
2009-08-16,67.83867346938571,73.20571428571428,3.7722571428571428,251.35714285714286,203.1428571428571
2009-08-23,68.72173057101428,73.71428571428571,3.7648428571428574,250.64285714285714,192.85714285714283
2009-08-30,69.60478767264286,74.22285714285714,3.7574285714285716,249.92857142857142,182.57142857142856
2009-09-06,70.48784477427142,74.73142857142857,3.7500142857142857,249.21428571428572,172.28571428571428
2009-09-13,71.37090187589999,75.24,3.7426,248.5,161.99999999999997
2009-09-20,72.25395897752857,75.74857142857142,3.7351857142857146,247.78571428571428,151.7142857142857
2009-09-27,73.13701607915714,76.25714285714285,3.7277714285714287,247.07142857142858,141.42857142857142
2009-10-04,74.02007318078572,76.76571428571428,3.720357142857143,246.35714285714286,131.1428571428571
2009-10-11,74.90313028241428,77.27428571428571,3.712942857142857,245.64285714285714,120.85714285714283
2009-10-18,75.78618738404285,77.78285714285714,3.7055285714285717,244.92857142857142,110.57142857142854
2009-10-25,76.66924448567143,78.29142857142857,3.698114285714286,244.21428571428572,100.28571428571426
2009-11-01,77.5523015873,78.8,3.6907,243.5,90.0
2009-11-08,77.50804436304281,79.08153846153846,3.7064512820512823,244.01282051282053,90.8974358974359
2009-11-15,77.46378713878563,79.36307692307692,3.722202564102564,244.52564102564102,91.7948717948718
2009-11-22,77.41952991452845,79.64461538461538,3.737953846153846,245.03846153846155,92.6923076923077
2009-11-29,77.37527269027127,79.92615384615384,3.7537051282051284,245.55128205128204,93.58974358974359
2009-12-06,77.3310154660141,80.20769230769231,3.76945641025641,246.06410256410257,94.48717948717949
2009-12-13,77.28675824175691,80.48923076923077,3.7852076923076923,246.57692307692307,95.38461538461539
2009-12-20,77.24250101749973,80.77076923076923,3.8009589743589745,247.0897435897436,96.28205128205128
2009-12-27,77.19824379324255,81.05230769230769,3.8167102564102566,247.6025641025641,97.17948717948718
2010-01-03,77.15398656898537,81.33384615384615,3.8324615384615384,248.1153846153846,98.07692307692308
2010-01-10,77.10972934472821,81.61538461538461,3.8482128205128205,248.62820512820514,98.97435897435898
2010-01-17,77.06547212047103,81.89692307692307,3.8639641025641027,249.14102564102564,99.87179487179488
2010-01-24,77.02121489621385,82.17846153846153,3.8797153846153845,249.65384615384616,100.76923076923077
2010-01-31,76.97695767195667,82.46,3.8954666666666666,250.16666666666666,101.66666666666667
2010-02-07,76.93270044769949,82.74153846153845,3.911217948717949,250.67948717948718,102.56410256410257
2010-02-14,76.88844322344231,83.02307692307693,3.9269692307692305,251.19230769230768,103.46153846153847
2010-02-21,76.84418599918513,83.30461538461539,3.9427205128205127,251.7051282051282,104.35897435897436
2010-02-28,76.79992877492795,83.58615384615385,3.958471794871795,252.21794871794873,105.25641025641026
2010-03-07,76.75567155067077,83.86769230769231,3.974223076923077,252.73076923076923,106.15384615384616
2010-03-14,76.71141432641359,84.14923076923077,3.989974358974359,253.24358974358975,107.05128205128206
2010-03-21,76.66715710215641,84.43076923076923,4.0057256410256405,253.75641025641025,107.94871794871796
2010-03-28,76.62289987789923,84.71230769230769,4.021476923076923,254.26923076923077,108.84615384615385
2010-04-04,76.57864265364205,84.99384615384615,4.037228205128205,254.78205128205127,109.74358974358974
2010-04-11,76.53438542938487,85.27538461538461,4.052979487179487,255.2948717948718,110.64102564102564
2010-04-18,76.49012820512769,85.55692307692307,4.068730769230769,255.80769230769232,111.53846153846153
2010-04-25,76.44587098087051,85.83846153846154,4.084482051282051,256.3205128205128,112.43589743589743
2010-05-02,76.40161375661333,86.12,4.100233333333334,256.8333333333333,113.33333333333333
2010-05-09,76.35735653235615,86.40153846153846,4.115984615384615,257.34615384615387,114.23076923076923
2010-05-16,76.31309930809897,86.68307692307692,4.131735897435897,257.85897435897436,115.12820512820512
2010-05-23,76.26884208384179,86.96461538461539,4.14748717948718,258.37179487179486,116.02564102564102
2010-05-30,76.22458485958462,87.24615384615385,4.163238461538461,258.88461538461536,116.92307692307692
2010-06-06,76.18032763532744,87.5276923076923,4.178989743589743,259.3974358974359,117.82051282051282
2010-06-13,76.13607041107026,87.80923076923077,4.194741025641026,259.9102564102564,118.71794871794872
2010-06-20,76.09181318681308,88.09076923076923,4.2104923076923075,260.4230769230769,119.61538461538461
2010-06-27,76.0475559625559,88.37230769230769,4.226243589743589,260.93589743589746,120.51282051282051
2010-07-04,76.00329873829872,88.65384615384616,4.241994871794872,261.44871794871796,121.41025641025641
2010-07-11,75.95904151404154,88.93538461538462,4.257746153846154,261.96153846153845,122.3076923076923
2010-07-18,75.91478428978436,89.21692307692308,4.273497435897435,262.47435897435895,123.2051282051282
2010-07-25,75.87052706552718,89.49846153846154,4.289248717948718,262.9871794871795,124.1025641025641
2010-08-01,75.82626984127,89.78,4.305,263.5,125.0
2010-08-08,76.6529940244941,90.5323076923077,4.305101398601281,262.7435897435897,125.56410256410257
2010-08-15,77.47971820771821,91.28461538461539,4.305202797202564,261.9871794871795,126.12820512820512
2010-08-22,78.30644239094231,92.03692307692307,4.305304195803846,261.2307692307692,126.6923076923077
2010-08-29,79.13316657416641,92.78923076923077,4.305405594405128,260.47435897435895,127.25641025641026
2010-09-05,79.95989075739051,93.54153846153847,4.30550699300641,259.71794871794873,127.82051282051282
2010-09-12,80.78661494061461,94.29384615384616,4.305608391607692,258.96153846153845,128.3846153846154
2010-09-19,81.61333912383873,95.04615384615384,4.305709790208974,258.20512820512823,128.94871794871796
2010-09-26,82.44006330706283,95.79846153846154,4.305811188810256,257.44871794871796,129.51282051282053
2010-10-03,83.26678749028693,96.55076923076923,4.305912587411538,256.6923076923077,130.07692307692307
2010-10-10,84.09351167351103,97.30307692307693,4.30601398601282,255.93589743589743,130.64102564102564
2010-10-17,84.92023585673513,98.05538461538461,4.3061153846141025,255.17948717948718,131.2051282051282
2010-10-24,85.74696003995923,98.8076923076923,4.306216783215384,254.42307692307693,131.76923076923077
2010-10-31,86.57368422318334,99.56,4.306318181816667,253.66666666666666,132.33333333333334
2010-11-07,87.40040840640744,100.3123076923077,4.306419580417948,252.9102564102564,132.89743589743588
2010-11-14,88.22713258963154,101.06461538461538,4.306520979019231,252.15384615384616,133.46153846153845
2010-11-21,89.05385677285564,101.81692307692308,4.306622377620513,251.3974358974359,134.02564102564102
2010-11-28,89.88058095607974,102.56923076923077,4.306723776221794,250.64102564102564,134.5897435897436
2010-12-05,90.70730513930384,103.32153846153847,4.306825174823077,249.8846153846154,135.15384615384616
2010-12-12,91.53402932252794,104.07384615384616,4.3069265734243585,249.12820512820514,135.71794871794873
2010-12-19,92.36075350575206,104.82615384615384,4.307027972025641,248.37179487179486,136.28205128205127
2010-12-26,93.18747768897616,105.57846153846154,4.307129370626923,247.6153846153846,136.84615384615384
2011-01-02,94.01420187220026,106.33076923076923,4.307230769228205,246.85897435897436,137.4102564102564
2011-01-09,94.84092605542436,107.08307692307693,4.307332167829487,246.10256410256412,137.97435897435898
2011-01-16,95.66765023864846,107.83538461538461,4.307433566430769,245.34615384615384,138.53846153846155
2011-01-23,96.49437442187256,108.58769230769231,4.307534965032051,244.5897435897436,139.10256410256412
2011-01-30,97.32109860509667,109.34,4.307636363633333,243.83333333333334,139.66666666666666
2011-02-06,98.14782278832077,110.0923076923077,4.307737762234615,243.07692307692307,140.23076923076923
2011-02-13,98.97454697154487,110.84461538461538,4.307839160835897,242.32051282051282,140.7948717948718
2011-02-20,99.80127115476897,111.59692307692308,4.30794055943718,241.56410256410257,141.35897435897436
2011-02-27,100.62799533799307,112.34923076923077,4.308041958038461,240.80769230769232,141.92307692307693
2011-03-06,101.45471952121717,113.10153846153847,4.308143356639744,240.05128205128204,142.48717948717947
2011-03-13,102.28144370444127,113.85384615384615,4.3082447552410255,239.2948717948718,143.05128205128204
2011-03-20,103.10816788766539,114.60615384615384,4.308346153842307,238.53846153846155,143.6153846153846
2011-03-27,103.93489207088949,115.35846153846154,4.30844755244359,237.78205128205127,144.17948717948718
2011-04-03,104.76161625411359,116.11076923076924,4.308548951044871,237.02564102564102,144.74358974358975
2011-04-10,105.58834043733769,116.86307692307693,4.308650349646154,236.26923076923077,145.30769230769232
2011-04-17,106.4150646205618,117.61538461538461,4.308751748247436,235.51282051282053,145.87179487179486
2011-04-24,107.2417888037859,118.36769230769231,4.308853146848718,234.75641025641025,146.43589743589743
2011-05-01,108.06851298701,119.12,4.30895454545,234.0,147.0
2011-05-08,108.040114680638,119.04400000000001,4.26240441558,237.82857142857142,148.37142857142857
2011-05-15,108.011716374266,118.968,4.21585428571,241.65714285714284,149.74285714285713
2011-05-22,107.98331806789399,118.89200000000001,4.16930415584,245.4857142857143,151.11428571428573
2011-05-29,107.95491976152199,118.816,4.12275402597,249.31428571428572,152.4857142857143
2011-06-05,107.92652145515,118.74000000000001,4.0762038961,253.14285714285714,153.85714285714286
2011-06-12,107.898123148778,118.664,4.02965376623,256.9714285714286,155.22857142857143
2011-06-19,107.869724842406,118.58800000000001,3.9831036363599996,260.8,156.6
2011-06-26,107.841326536034,118.512,3.9365535064899997,264.62857142857143,157.97142857142856
2011-07-03,107.81292822966199,118.436,3.8900033766199997,268.45714285714286,159.34285714285716
2011-07-10,107.78452992329,118.36,3.8434532467499998,272.2857142857143,160.71428571428572
2011-07-17,107.756131616918,118.284,3.79690311688,276.1142857142857,162.0857142857143
2011-07-24,107.727733310546,118.208,3.75035298701,279.9428571428571,163.45714285714286
2011-07-31,107.699335004174,118.132,3.70380285714,283.7714285714286,164.82857142857142
2011-08-07,107.670936697802,118.056,3.65725272727,287.6,166.2
2011-08-14,107.64253839143,117.98,3.6107025974,291.42857142857144,167.57142857142858
2011-08-21,107.614140085058,117.904,3.56415246753,295.25714285714287,168.94285714285715
2011-08-28,107.585741778686,117.828,3.51760233766,299.0857142857143,170.31428571428572
2011-09-04,107.557343472314,117.752,3.47105220779,302.9142857142857,171.68571428571428
2011-09-11,107.528945165942,117.676,3.42450207792,306.74285714285713,173.05714285714285
2011-09-18,107.50054685957001,117.6,3.3779519480499998,310.57142857142856,174.42857142857142
2011-09-25,107.472148553198,117.524,3.33140181818,314.4,175.8
2011-10-02,107.443750246826,117.448,3.28485168831,318.22857142857146,177.17142857142858
2011-10-09,107.415351940454,117.372,3.23830155844,322.0571428571429,178.54285714285714
2011-10-16,107.386953634082,117.29599999999999,3.19175142857,325.8857142857143,179.9142857142857
2011-10-23,107.35855532771001,117.22,3.1452012987,329.7142857142857,181.28571428571428
2011-10-30,107.33015702133801,117.14399999999999,3.09865116883,333.54285714285714,182.65714285714284
2011-11-06,107.301758714966,117.068,3.05210103896,337.37142857142857,184.02857142857144
2011-11-13,107.273360408594,116.99199999999999,3.00555090909,341.2,185.4
2011-11-20,107.244962102222,116.916,2.95900077922,345.0285714285714,186.77142857142857
2011-11-27,107.21656379585,116.83999999999999,2.91245064935,348.8571428571429,188.14285714285714
2011-12-04,107.18816548947801,116.764,2.8659005194800002,352.6857142857143,189.5142857142857
2011-12-11,107.15976718310601,116.68799999999999,2.8193503896100003,356.51428571428573,190.8857142857143
2011-12-18,107.131368876734,116.612,2.77280025974,360.34285714285716,192.25714285714287
2011-12-25,107.102970570362,116.53599999999999,2.72625012987,364.1714285714286,193.62857142857143
2012-01-01,107.07457226399,116.46,2.6797,368.0,195.0
2012-01-08,107.58156670522155,115.47,2.6233153846153847,377.72115384615387,194.23076923076923
2012-01-15,108.08856114645309,114.47999999999999,2.566930769230769,387.4423076923077,193.46153846153845
2012-01-22,108.59555558768461,113.49,2.5105461538461538,397.16346153846155,192.69230769230768
2012-01-29,109.10255002891616,112.5,2.4541615384615385,406.88461538461536,191.92307692307693
2012-02-05,109.6095444701477,111.50999999999999,2.3977769230769233,416.6057692307692,191.15384615384616
2012-02-12,110.11653891137924,110.52,2.3413923076923076,426.3269230769231,190.3846153846154
2012-02-19,110.62353335261076,109.53,2.2850076923076923,436.0480769230769,189.6153846153846
2012-02-26,111.1305277938423,108.54,2.228623076923077,445.7692307692308,188.84615384615384
2012-03-04,111.63752223507385,107.55,2.172238461538462,455.49038461538464,188.07692307692307
2012-03-11,112.14451667630539,106.56,2.115853846153846,465.21153846153845,187.30769230769232
2012-03-18,112.65151111753691,105.57000000000001,2.059469230769231,474.9326923076923,186.53846153846155
2012-03-25,113.15850555876845,104.58,2.0030846153846156,484.6538461538462,185.76923076923077
2012-04-01,113.6655,103.59,1.9467,494.375,185.0
2012-04-08,112.36462404262384,102.40923076923077,2.0235307692307694,480.0,185.26923076923077
2012-04-15,111.06374808524768,101.22846153846154,2.1003615384615384,465.625,185.53846153846155
2012-04-22,109.76287212787153,100.04769230769232,2.177192307692308,451.25,185.80769230769232
2012-04-29,108.46199617049538,98.86692307692307,2.254023076923077,436.875,186.07692307692307
2012-05-06,107.16112021311922,97.68615384615384,2.3308538461538464,422.5,186.34615384615384
2012-05-13,105.86024425574307,96.50538461538461,2.4076846153846154,408.125,186.6153846153846
2012-05-20,104.55936829836692,95.32461538461538,2.484515384615385,393.75,186.8846153846154
2012-05-27,103.25849234099076,94.14384615384616,2.561346153846154,379.375,187.15384615384616
2012-06-03,101.9576163836146,92.96307692307693,2.638176923076923,365.0,187.42307692307693
2012-06-10,100.65674042623846,91.78230769230768,2.7150076923076925,350.625,187.69230769230768
2012-06-17,99.35586446886231,90.60153846153845,2.7918384615384615,336.25,187.96153846153845
2012-06-24,98.05498851148614,89.42076923076922,2.868669230769231,321.875,188.23076923076923
2012-07-01,96.75411255411,88.24,2.9455,307.5,188.5
2012-07-08,96.95089317057918,88.06577868852459,2.9564819672131146,307.39344262295083,187.00819672131146
2012-07-15,97.14767378704836,87.89155737704918,2.9674639344262297,307.28688524590166,185.51639344262296
2012-07-22,97.34445440351753,87.71733606557376,2.9784459016393443,307.1803278688525,184.02459016393442
2012-07-29,97.54123501998671,87.54311475409835,2.989427868852459,307.07377049180326,182.5327868852459
2012-08-05,97.7380156364559,87.36889344262295,3.000409836065574,306.9672131147541,181.04098360655738
2012-08-12,97.93479625292508,87.19467213114754,3.0113918032786886,306.8606557377049,179.54918032786884
2012-08-19,98.13157686939425,87.02045081967212,3.0223737704918032,306.75409836065575,178.05737704918033
2012-08-26,98.32835748586344,86.84622950819671,3.033355737704918,306.6475409836066,176.5655737704918
2012-09-02,98.52513810233262,86.67200819672131,3.044337704918033,306.5409836065574,175.0737704918033
2012-09-09,98.7219187188018,86.4977868852459,3.0553196721311475,306.4344262295082,173.58196721311475
2012-09-16,98.91869933527097,86.32356557377048,3.066301639344262,306.327868852459,172.09016393442622
2012-09-23,99.11547995174016,86.14934426229507,3.077283606557377,306.22131147540983,170.5983606557377
2012-09-30,99.31226056820934,85.97512295081967,3.088265573770492,306.11475409836066,169.10655737704917
2012-10-07,99.50904118467852,85.80090163934426,3.0992475409836064,306.0081967213115,167.61475409836066
2012-10-14,99.7058218011477,85.62668032786885,3.1102295081967215,305.9016393442623,166.12295081967213
2012-10-21,99.90260241761688,85.45245901639343,3.121211475409836,305.7950819672131,164.6311475409836
2012-10-28,100.09938303408606,85.27823770491803,3.1321934426229507,305.6885245901639,163.13934426229508
2012-11-04,100.29616365055524,85.10401639344262,3.143175409836066,305.58196721311475,161.64754098360655
2012-11-11,100.49294426702443,84.92979508196721,3.1541573770491804,305.4754098360656,160.15573770491804
