date,crude_oil_wti,natural_gas_henry_hub,ppi_chemicals,ppi_plastics,industrial_production_idx,capacity_utilisation,us_gdp,unemployment_rate,crude_oil_avg,coal_australia,natural_gas_us,fertiliser_urea,phosphate_rock,crude_oil_stocks,refinery_utilisation,natural_gas_storage,log_crude_oil_wti,log_natural_gas_henry_hub,log_crude_oil_avg,log_natural_gas_us,log_coal_australia,log_fertiliser_urea,log_phosphate_rock,log_crude_oil_wti_lag1,log_crude_oil_wti_lag2,log_crude_oil_wti_lag4,log_crude_oil_wti_lag8,log_crude_oil_wti_lag12,log_crude_oil_wti_lag26,log_natural_gas_henry_hub_lag1,log_natural_gas_henry_hub_lag2,log_natural_gas_henry_hub_lag4,log_natural_gas_henry_hub_lag8,log_natural_gas_henry_hub_lag12,log_natural_gas_henry_hub_lag26,log_crude_oil_avg_lag1,log_crude_oil_avg_lag2,log_crude_oil_avg_lag4,log_crude_oil_avg_lag8,log_crude_oil_avg_lag12,log_crude_oil_avg_lag26,log_fertiliser_urea_lag1,log_fertiliser_urea_lag2,log_fertiliser_urea_lag4,log_fertiliser_urea_lag8,log_fertiliser_urea_lag12,log_fertiliser_urea_lag26,log_coal_australia_lag1,log_coal_australia_lag2,log_coal_australia_lag4,log_coal_australia_lag8,log_coal_australia_lag12,log_coal_australia_lag26,ppi_chemicals_lag1,ppi_chemicals_lag2,ppi_chemicals_lag4,ppi_chemicals_lag8,ppi_chemicals_lag12,ppi_chemicals_lag26,ppi_plastics_lag1,ppi_plastics_lag2,ppi_plastics_lag4,ppi_plastics_lag8,ppi_plastics_lag12,ppi_plastics_lag26,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,unemployment_rate_lag8,unemployment_rate_lag12,unemployment_rate_lag26,industrial_production_idx_lag1,industrial_production_idx_lag2,industrial_production_idx_lag4,industrial_production_idx_lag8,industrial_production_idx_lag12,industrial_production_idx_lag26,capacity_utilisation_lag1,capacity_utilisation_lag2,capacity_utilisation_lag4,capacity_utilisation_lag8,capacity_utilisation_lag12,capacity_utilisation_lag26,crude_oil_stocks_lag1,crude_oil_stocks_lag2,crude_oil_stocks_lag4,crude_oil_stocks_lag8,crude_oil_stocks_lag12,crude_oil_stocks_lag26,refinery_utilisation_lag1,refinery_utilisation_lag2,refinery_utilisation_lag4,refinery_utilisation_lag8,refinery_utilisation_lag12,refinery_utilisation_lag26,natural_gas_storage_lag1,natural_gas_storage_lag2,natural_gas_storage_lag4,natural_gas_storage_lag8,natural_gas_storage_lag12,natural_gas_storage_lag26,log_crude_oil_wti_roll4_mean,log_crude_oil_wti_roll4_std,log_crude_oil_wti_roll4_min,log_crude_oil_wti_roll4_max,log_crude_oil_wti_roll8_mean,log_crude_oil_wti_roll8_std,log_crude_oil_wti_roll8_min,log_crude_oil_wti_roll8_max,log_crude_oil_wti_roll12_mean,log_crude_oil_wti_roll12_std,log_crude_oil_wti_roll12_min,log_crude_oil_wti_roll12_max,log_crude_oil_wti_roll26_mean,log_crude_oil_wti_roll26_std,log_crude_oil_wti_roll26_min,log_crude_oil_wti_roll26_max,log_natural_gas_henry_hub_roll4_mean,log_natural_gas_henry_hub_roll4_std,log_natural_gas_henry_hub_roll4_min,log_natural_gas_henry_hub_roll4_max,log_natural_gas_henry_hub_roll8_mean,log_natural_gas_henry_hub_roll8_std,log_natural_gas_henry_hub_roll8_min,log_natural_gas_henry_hub_roll8_max,log_natural_gas_henry_hub_roll12_mean,log_natural_gas_henry_hub_roll12_std,log_natural_gas_henry_hub_roll12_min,log_natural_gas_henry_hub_roll12_max,log_natural_gas_henry_hub_roll26_mean,log_natural_gas_henry_hub_roll26_std,log_natural_gas_henry_hub_roll26_min,log_natural_gas_henry_hub_roll26_max,log_crude_oil_avg_roll4_mean,log_crude_oil_avg_roll4_std,log_crude_oil_avg_roll4_min,log_crude_oil_avg_roll4_max,log_crude_oil_avg_roll8_mean,log_crude_oil_avg_roll8_std,log_crude_oil_avg_roll8_min,log_crude_oil_avg_roll8_max,log_crude_oil_avg_roll12_mean,log_crude_oil_avg_roll12_std,log_crude_oil_avg_roll12_min,log_crude_oil_avg_roll12_max,log_crude_oil_avg_roll26_mean,log_crude_oil_avg_roll26_std,log_crude_oil_avg_roll26_min,log_crude_oil_avg_roll26_max,crude_oil_stocks_roll4_mean,crude_oil_stocks_roll4_std,crude_oil_stocks_roll4_min,crude_oil_stocks_roll4_max,crude_oil_stocks_roll8_mean,crude_oil_stocks_roll8_std,crude_oil_stocks_roll8_min,crude_oil_stocks_roll8_max,crude_oil_stocks_roll12_mean,crude_oil_stocks_roll12_std,crude_oil_stocks_roll12_min,crude_oil_stocks_roll12_max,crude_oil_stocks_roll26_mean,crude_oil_stocks_roll26_std,crude_oil_stocks_roll26_min,crude_oil_stocks_roll26_max,refinery_utilisation_roll4_mean,refinery_utilisation_roll4_std,refinery_utilisation_roll4_min,refinery_utilisation_roll4_max,refinery_utilisation_roll8_mean,refinery_utilisation_roll8_std,refinery_utilisation_roll8_min,refinery_utilisation_roll8_max,refinery_utilisation_roll12_mean,refinery_utilisation_roll12_std,refinery_utilisation_roll12_min,refinery_utilisation_roll12_max,refinery_utilisation_roll26_mean,refinery_utilisation_roll26_std,refinery_utilisation_roll26_min,refinery_utilisation_roll26_max,natural_gas_storage_roll4_mean,natural_gas_storage_roll4_std,natural_gas_storage_roll4_min,natural_gas_storage_roll4_max,natural_gas_storage_roll8_mean,natural_gas_storage_roll8_std,natural_gas_storage_roll8_min,natural_gas_storage_roll8_max,natural_gas_storage_roll12_mean,natural_gas_storage_roll12_std,natural_gas_storage_roll12_min,natural_gas_storage_roll12_max,natural_gas_storage_roll26_mean,natural_gas_storage_roll26_std,natural_gas_storage_roll26_min,natural_gas_storage_roll26_max,week_of_year,month,quarter,year,is_q1,is_q2,is_q3,is_q4,is_year_end,is_summer,sin_week,cos_week,crude_gas_ratio,price_spread_roll8,price_spread_roll26,price_pct_change_1w,price_pct_change_4w,price_pct_change_12w,stocks_change_1w,stocks_change_4w,total_sales,total_sales_lag1,total_sales_lag2,total_sales_lag4,total_sales_lag8,total_sales_lag12,total_sales_lag26,total_sales_roll4_mean,total_sales_roll4_std,total_sales_roll4_min,total_sales_roll4_max,total_sales_roll8_mean,total_sales_roll8_std,total_sales_roll8_min,total_sales_roll8_max,total_sales_roll12_mean,total_sales_roll12_std,total_sales_roll12_min,total_sales_roll12_max,total_sales_roll26_mean,total_sales_roll26_std,total_sales_roll26_min,total_sales_roll26_max,demand_pct_change_1w,demand_pct_change_4w,demand_yoy_change
2011-07-31,97.828,4.401999999999999,255.1,178.8,94.636,76.1431,15647.68,9.0,107.699335004174,118.132,3.70380285714,283.7714285714286,164.82857142857142,1052688.0,19641.0,2759.0,4.583210834633665,1.4820589831042696,4.679343409623076,1.309360091053214,4.771802643317406,5.648169085138644,5.104905972767476,4.585028701286225,4.571820206306537,4.540119533733764,4.614352895562744,4.661890726197595,4.45567199984149,1.5208252540774967,1.4847813078345447,1.463255402256019,1.5374047095342687,1.504965890837389,1.4933534334132983,4.679607056218266,4.67987063332225,4.680397579203062,4.681450638679678,4.682502590388475,4.578015806436652,5.634585500709107,5.620814858685183,5.59269128428939,5.533953982109713,5.471550126024112,5.49648493179207,4.7724457845767745,4.773088512471302,4.774372730288893,4.776936228842529,4.779493172670779,4.694462293466853,255.1,255.1,255.1,253.4,252.8,242.6,178.8,178.8,178.8,178.4,176.4,170.6,9.0,9.0,9.0,9.1,9.0,9.1,94.636,94.636,94.636,94.172,93.888,93.4814,76.1431,76.1431,76.1431,75.8425,75.6684,75.3741,1056240.0,1056212.0,1063063.0,1073439.0,1074592.0,1048117.0,18426.0,18853.0,19232.0,19222.0,18164.0,18787.0,2714.0,2671.0,2526.0,2188.0,1827.0,2355.0,4.579008202639304,0.006185678380962385,4.571820206306537,4.585028701286225,4.569277816951451,0.02480264564994396,4.5293253216947615,4.605710040240558,4.579827568312946,0.025976859198370245,4.5293253216947615,4.614352895562744,4.596264622052991,0.0708576086221923,4.432410765897823,4.7211382422320245,1.4862792751131324,0.026105662572144098,1.4574515554362186,1.5208252540774967,1.4955445526210687,0.03967319072485829,1.4574515554362186,1.5740179672028398,1.4853699851112516,0.04443005592865491,1.4235901458635873,1.5740179672028398,1.4479801422518248,0.06328081059733576,1.3360531446831438,1.5740179672028398,4.679738810033811,0.0003402766298428341,4.679343409623076,4.68013414097165,4.680265686588045,0.0006452893968457281,4.679343409623076,4.681187477754863,4.680792193399959,0.0009493404118445863,4.679343409623076,4.682239706187061,4.658125994865591,0.031774828272357024,4.586474737983524,4.682765405499949,1056269.75,2960.6614548104194,1052688.0,1059939.0,1061302.75,6129.393159196297,1052688.0,1070033.0,1065975.1666666667,8520.648842487144,1052688.0,1078071.0,1062408.2307692308,8685.92718047805,1049948.0,1078071.0,18858.25,553.4024304247388,18426.0,19641.0,18923.125,389.1042598070596,18426.0,19641.0,18931.0,351.5526599634517,18426.0,19641.0,19047.615384615383,439.6282135554528,18164.0,19793.0,2688.75,63.06808490301159,2611.0,2759.0,2540.5,180.07220773900676,2257.0,2759.0,2380.0833333333335,283.55325244069405,1919.0,2759.0,2031.5,395.226239007485,1578.0,2759.0,30,7,3,2011,0,0,1,0,0,1,-0.46472317204376806,-0.8854560256532101,22.22353475692867,0.013933017682213666,-0.01305378741932639,-0.00039647879457116453,0.009491226074495707,-0.016877249207448597,-3552.0,-10375.0,168009.0,177274.0,186668.0,177030.0,176634.0,165448.0,64380.0,181653.25,11542.944204866755,168009.0,194662.0,179832.375,9389.621777526518,168009.0,194662.0,174855.75,12829.58890523281,151152.0,194662.0,174776.92307692306,12139.491847431107,151152.0,196230.0,-0.05226372733734219,-0.05095746483646835,0.0
2011-08-07,90.854,4.21,255.2,178.4,95.2749,76.5667,15647.68,9.0,107.670936697802,118.056,3.65725272727,287.6,166.2,1045073.0,20293.0,2783.0,4.5092538224915515,1.43746264769429,4.679079693500028,1.2967122445918238,4.7711590881611485,5.661570625846892,5.113191882421348,4.583210834633665,4.585028701286225,4.575973068330791,4.605710040240558,4.60382928738525,4.49446206400367,1.4820589831042696,1.5208252540774967,1.4574515554362186,1.5740179672028398,1.429832663134374,1.506740514195758,4.679343409623076,4.679607056218266,4.68013414097165,4.681187477754863,4.682239706187061,4.586474737983524,5.648169085138644,5.634585500709107,5.606851935158834,5.548964905841239,5.48751995654302,5.493377949119421,4.771802643317406,4.7724457845767745,4.773730827532009,4.7762959700213115,4.7788545493863825,4.701319174732973,255.1,255.1,255.1,253.4,252.8,245.0,178.8,178.8,178.8,178.4,176.4,171.6,9.0,9.0,9.0,9.1,9.0,9.0,94.636,94.636,94.636,94.172,93.888,93.1102,76.1431,76.1431,76.1431,75.8425,75.6684,75.0928,1052688.0,1056240.0,1059939.0,1070033.0,1074577.0,1049948.0,19641.0,18426.0,18513.0,18806.0,18515.0,19157.0,2759.0,2714.0,2611.0,2257.0,1919.0,2144.0,4.562328391179495,0.03586263105837931,4.5092538224915515,4.585028701286225,4.557220789732825,0.027822900108128632,4.5092538224915515,4.585028701286225,4.571946279571805,0.03174037275102156,4.5092538224915515,4.614352895562744,4.596833535840987,0.0700624637508496,4.432410765897823,4.7211382422320245,1.48128204817765,0.03414016909542492,1.43746264769429,1.5208252540774967,1.4784751376825,0.02903752721929035,1.43746264769429,1.5208252540774967,1.486005817157911,0.043610044740943564,1.4235901458635873,1.5740179672028398,1.4453156089248451,0.06215618004448488,1.3360531446831438,1.5740179672028398,4.679475198165905,0.0003403663426026055,4.679079693500028,4.67987063332225,4.680002213556191,0.0006454594356302182,4.679079693500028,4.680924247558146,4.680528859009374,0.0009495904388119239,4.679079693500028,4.68197675285937,4.661687723923918,0.028436816914781064,4.594862715780859,4.682765405499949,1052553.25,5258.354455847739,1045073.0,1056240.0,1058182.75,7292.839379438427,1045073.0,1068311.0,1063516.5,9949.803821729993,1045073.0,1078071.0,1062220.7307692308,9012.151989650847,1045073.0,1078071.0,19303.25,829.8539530142288,18426.0,20293.0,19109.0,614.8470193006201,18426.0,20293.0,19079.166666666668,502.5416913204684,18426.0,20293.0,19091.30769230769,502.8402346059531,18164.0,20293.0,2731.75,49.580742229217904,2671.0,2783.0,2606.25,156.21939700306126,2354.0,2783.0,2452.0833333333335,264.91214953205946,2023.0,2783.0,2056.076923076923,421.496659353494,1578.0,2783.0,31,8,3,2011,0,0,1,0,0,1,-0.5680647467311556,-0.8229838658936565,21.580522565320663,-0.04796696724127347,-0.08757971334943537,-0.016136506656697303,-0.014580340583948637,-0.020542782755399003,-7615.0,-14866.0,193591.0,168009.0,177274.0,194662.0,188462.0,177537.0,196230.0,181385.5,11146.213422802697,168009.0,193591.0,180473.5,10202.912637365594,168009.0,194662.0,176193.58333333334,13924.878915473775,151152.0,194662.0,174675.42307692306,11962.689798446097,151152.0,194662.0,0.15226565243528611,-0.005501844222293051,0.0
2011-08-14,82.862,4.076,255.2,178.4,95.2749,76.5667,15647.68,9.0,107.64253839143,117.98,3.6107025974,291.42857142857144,167.57142857142858,1043392.0,19414.0,2833.0,4.417176573456682,1.4051161153604783,4.67881590781244,1.2839023787262989,4.770515118574929,5.6747949377829485,5.121409699598162,4.5092538224915515,4.583210834633665,4.571820206306537,4.563034829385306,4.584906252306481,4.4486801052284015,1.43746264769429,1.4820589831042696,1.4847813078345447,1.5173226235262949,1.4235901458635873,1.4279160358107101,4.679079693500028,4.679343409623076,4.67987063332225,4.680924247558146,4.68197675285937,4.594862715780859,5.661570625846892,5.648169085138644,5.620814858685183,5.563753830052498,5.503238755259233,5.490261283011365,4.7711590881611485,4.771802643317406,4.773088512471302,4.775655301006091,4.77821551800165,4.7081293591911475,255.2,255.1,255.1,253.4,252.8,245.0,178.4,178.8,178.8,178.4,176.4,171.6,9.0,9.0,9.0,9.1,9.0,9.0,95.2749,94.636,94.636,94.172,93.888,93.1102,76.5667,76.1431,76.1431,75.8425,75.6684,75.0928,1045073.0,1052688.0,1056212.0,1068311.0,1075193.0,1050807.0,20293.0,19641.0,18853.0,19037.0,18916.0,19793.0,2783.0,2759.0,2671.0,2354.0,2023.0,1910.0,4.5236674829670305,0.07928572224950202,4.417176573456682,4.585028701286225,4.538988507741747,0.0564902608489702,4.417176573456682,4.585028701286225,4.557968806334322,0.054375151265437724,4.417176573456682,4.614352895562744,4.5956218615420745,0.0729404507203191,4.417176573456682,4.7211382422320245,1.4613657500591337,0.05065906374438945,1.4051161153604783,1.5208252540774967,1.464449324161773,0.03422796966014443,1.4051161153604783,1.5208252540774967,1.4844663146159853,0.0462593312868925,1.4051161153604783,1.5740179672028398,1.4444386889075285,0.06257092883271016,1.3360531446831438,1.5740179672028398,4.6792115167884525,0.0003404561026802719,4.67881590781244,4.679607056218266,4.679738671087977,0.0006456295640512958,4.67881590781244,4.680660948053047,4.680265455255462,0.0009498405975127797,4.67881590781244,4.681713730369039,4.66491669284821,0.02511814055853162,4.603180920258036,4.682765405499949,1049348.25,6121.133466660186,1043392.0,1056240.0,1055067.875,7661.255127262232,1043392.0,1063936.0,1060866.4166666667,10759.19946716494,1043392.0,1078071.0,1061935.5384615385,9492.323716478199,1043392.0,1078071.0,19443.5,773.9149393398101,18426.0,20293.0,19156.125,622.9346302553973,18426.0,20293.0,19120.666666666668,508.3710765919233,18426.0,20293.0,19076.73076923077,486.9267343404904,18164.0,20293.0,2772.25,49.580742229217904,2714.0,2833.0,2666.125,136.24393826620633,2432.0,2833.0,2519.5833333333335,248.31668136157055,2107.0,2833.0,2091.576923076923,446.8104898568913,1578.0,2833.0,32,8,3,2011,0,0,1,0,0,1,-0.663122658240795,-0.7485107481711013,20.329244357212954,-0.12181193428506543,-0.17844528808539284,-0.020419619888239815,-0.03382539685977459,-0.036583011651638686,-1681.0,-12820.0,197309.0,193591.0,168009.0,186668.0,177514.0,154287.0,193715.0,184045.75,13784.76872916869,168009.0,197309.0,182947.875,11676.540283069431,168009.0,197309.0,179778.75,13296.09022590681,151152.0,197309.0,174813.65384615384,12209.709568838432,151152.0,197309.0,0.019205438269340958,0.057004949964643004,0.0
2011-08-21,85.364,4.006,255.2,178.4,95.2749,76.5667,15647.68,9.0,107.614140085058,117.904,3.56415246753,295.25714285714287,168.94285714285715,1036377.0,19243.0,2906.0,4.446924466251724,1.3877932372436266,4.678552052523603,1.270926288584102,4.769870734024644,5.687846647357716,5.129560534331416,4.417176573456682,4.5092538224915515,4.585028701286225,4.5293253216947615,4.6006198488892736,4.432410765897823,1.4051161153604783,1.43746264769429,1.5208252540774967,1.464643327530867,1.4692558818342378,1.3599503857802886,4.67881590781244,4.679079693500028,4.679607056218266,4.680660948053047,4.681713730369039,4.603180920258036,5.6747949377829485,5.661570625846892,5.634585500709107,5.578327225551283,5.518714292194141,5.487134872919022,4.770515118574929,4.7711590881611485,4.7724457845767745,4.775014221270934,4.777576077994669,4.714893478571811,255.2,255.2,255.1,253.4,252.8,245.0,178.4,178.4,178.8,178.4,176.4,171.6,9.0,9.0,9.0,9.1,9.0,9.0,95.2749,95.2749,94.636,94.172,93.888,93.1102,76.5667,76.5667,76.1431,75.8425,75.6684,75.0928,1043392.0,1045073.0,1056240.0,1063936.0,1078071.0,1051629.0,19414.0,20293.0,18426.0,18877.0,19134.0,19664.0,2833.0,2783.0,2714.0,2432.0,2107.0,1831.0,4.489141424208405,0.0735181923635581,4.417176573456682,4.583210834633665,4.528688400811367,0.06532525211167209,4.417176573456682,4.585028701286225,4.545160857781192,0.06110084012679989,4.417176573456682,4.614352895562744,4.596180080786454,0.07168617316609265,4.417176573456682,4.7211382422320245,1.4281077458506661,0.041441222900761854,1.3877932372436266,1.4820589831042696,1.4548430628758677,0.04365244769203475,1.3877932372436266,1.5208252540774967,1.477677760900101,0.054020615700108195,1.3877932372436266,1.5740179672028398,1.4455095678099648,0.06129229833555704,1.3360531446831438,1.5740179672028398,4.678947765864787,0.0003405459101124109,4.678552052523603,4.679343409623076,4.679475059146797,0.0006457997821798354,4.678552052523603,4.680397579203062,4.680001982101676,0.0009500908880513818,4.678552052523603,4.681450638679678,4.667815582550731,0.021844129137993763,4.611430502629782,4.682765405499949,1044382.5,6696.447839464394,1036377.0,1052688.0,1051623.0,9154.481088516259,1036377.0,1063063.0,1057391.9166666667,11410.649503132103,1036377.0,1073439.0,1061348.923076923,10565.362906866952,1036377.0,1078071.0,19647.75,460.0198365288265,19243.0,20293.0,19201.875,612.8650369954453,18426.0,20293.0,19129.75,509.6032547706164,18426.0,20293.0,19060.53846153846,473.4293806489516,18164.0,20293.0,2820.25,64.94805616798827,2759.0,2906.0,2725.375,122.22805090719403,2526.0,2906.0,2586.1666666666665,234.35902268773708,2188.0,2906.0,2132.923076923077,470.82599104781264,1578.0,2906.0,33,8,3,2011,0,0,1,0,0,1,-0.7485107481711011,-0.6631226582407952,21.309036445332,-0.08176393455964259,-0.1492556145347299,0.006734594440666264,-0.030120691500962415,-0.03340753804612995,-7015.0,-19863.0,194069.0,197309.0,193591.0,177274.0,169040.0,151152.0,172328.0,188244.5,13591.056900280677,168009.0,197309.0,186076.5,10732.695241310888,168009.0,197309.0,183355.16666666666,10339.146807013125,168009.0,197309.0,175649.84615384616,12764.537464999848,151152.0,197309.0,-0.01642094379881298,0.09474034545393017,0.0
2011-08-28,85.056,4.01,255.2,178.4,95.2749,76.5667,15647.68,9.0,107.585741778686,117.828,3.51760233766,299.0857142857143,170.31428571428572,1036932.0,19562.0,2960.0,4.44330986309078,1.3887912413184778,4.678288127596778,1.2577796034453068,4.769225933975154,5.7007302021606225,5.137645469730513,4.446924466251724,4.417176573456682,4.583210834633665,4.540119533733764,4.614352895562744,4.556609995372715,1.3877932372436266,1.4051161153604783,1.4820589831042696,1.463255402256019,1.5374047095342687,1.3454723665996355,4.678552052523603,4.67881590781244,4.679343409623076,4.680397579203062,4.681450638679678,4.611430502629782,5.687846647357716,5.6747949377829485,5.648169085138644,5.59269128428939,5.533953982109713,5.483998657723829,4.769870734024644,4.770515118574929,4.771802643317406,4.774372730288893,4.776936228842529,4.721612151872081,255.2,255.2,255.1,255.1,253.4,245.0,178.4,178.4,178.8,178.8,178.4,171.6,9.0,9.0,9.0,9.0,9.1,9.0,95.2749,95.2749,94.636,94.636,94.172,93.1102,76.5667,76.5667,76.1431,76.1431,75.8425,75.0928,1036377.0,1043392.0,1052688.0,1063063.0,1073439.0,1051265.0,19243.0,19414.0,19641.0,19232.0,19222.0,18958.0,2906.0,2833.0,2759.0,2526.0,2188.0,1745.0,4.454166181322685,0.03904348593676713,4.417176573456682,4.5092538224915515,4.516587191980994,0.07157316916109863,4.417176573456682,4.585028701286225,4.530907271741862,0.06339956248307632,4.417176573456682,4.605710040240558,4.591822383390996,0.07740348046110004,4.417176573456682,4.7211382422320245,1.4047908104042182,0.023183747752196,1.3877932372436266,1.43746264769429,1.4455350427586753,0.04919017772994734,1.3877932372436266,1.5208252540774967,1.465293305215452,0.05607908716165501,1.3877932372436266,1.5740179672028398,1.447175678376074,0.059010507125592825,1.3360531446831438,1.5740179672028398,4.6786839453582125,0.0003406357649373201,4.678288127596778,4.679079693500028,4.679211377696012,0.0006459700900868159,4.678288127596778,4.68013414097165,4.679738439511435,0.0009503413105316456,4.678288127596778,4.681187477754863,4.670387029664846,0.01864148659330107,4.619612585852336,4.682765405499949,1040443.5,4434.4476168591,1036377.0,1045073.0,1048356.625,9151.345754860426,1036377.0,1059939.0,1054349.6666666667,11608.257361451293,1036377.0,1070033.0,1060797.6538461538,11449.49190118669,1036377.0,1078071.0,19628.0,462.0973923319718,19243.0,20293.0,19243.125,626.1440814335673,18426.0,20293.0,19158.083333333332,524.4344934106283,18426.0,20293.0,19083.76923076923,482.9203915921275,18164.0,20293.0,2870.5,78.17288532477336,2783.0,2960.0,2779.625,117.31025713283421,2611.0,2960.0,2650.5,220.68385449860986,2257.0,2960.0,2179.653846153846,490.66167099602984,1578.0,2960.0,34,8,3,2011,0,0,1,0,0,1,-0.8229838658936564,-0.5680647467311559,21.210972568578555,-0.07327732889021377,-0.14851252030021556,-0.000812832146886211,-0.030524664168993354,-0.037067609769604326,555.0,-15756.0,176567.0,194069.0,197309.0,168009.0,177030.0,176634.0,166645.0,190384.0,9358.226113959867,176567.0,197309.0,186018.625,10789.544289827218,168009.0,197309.0,183349.58333333334,10343.123648618248,168009.0,197309.0,176031.46153846153,12632.185791004726,151152.0,197309.0,-0.09018441894377771,0.05093774738258072,0.0
2011-09-04,88.072,4.01,256.7,178.6,95.1961,76.3992,15647.68,9.0,107.557343472314,117.752,3.47105220779,302.9142857142857,171.68571428571428,1028085.0,19386.0,3025.0,4.478154661768102,1.3887912413184778,4.678024132995196,1.244457777904533,4.768580717890286,5.713449880058338,5.145665562844514,4.44330986309078,4.446924466251724,4.5092538224915515,4.575973068330791,4.605710040240558,4.615635235835856,1.3887912413184778,1.3877932372436266,1.43746264769429,1.4574515554362186,1.5740179672028398,1.3402504226184837,4.678288127596778,4.678552052523603,4.679079693500028,4.68013414097165,4.681187477754863,4.619612585852336,5.7007302021606225,5.687846647357716,5.661570625846892,5.606851935158834,5.548964905841239,5.48085257573037,4.769225933975154,4.769870734024644,4.7711590881611485,4.773730827532009,4.7762959700213115,4.728285985695682,255.2,255.2,255.2,255.1,253.4,247.6,178.4,178.4,178.4,178.8,178.4,173.0,9.0,9.0,9.0,9.0,9.1,9.0,95.2749,95.2749,95.2749,94.636,94.172,94.0788,76.5667,76.5667,76.5667,76.1431,75.8425,75.8747,1036932.0,1036377.0,1045073.0,1059939.0,1070033.0,1053641.0,19562.0,19243.0,20293.0,18513.0,18806.0,19669.0,2960.0,2906.0,2783.0,2611.0,2257.0,1672.0,4.446391391141822,0.02498126576316443,4.417176573456682,4.478154661768102,4.504359891160658,0.06825723592439381,4.417176573456682,4.585028701286225,4.520277656869157,0.06033698465464829,4.417176573456682,4.585028701286225,4.5865346690037745,0.08035143077138446,4.417176573456682,4.7211382422320245,1.3926229588102652,0.008342047887726304,1.3877932372436266,1.4051161153604783,1.4369525034939576,0.052680019228456304,1.3877932372436266,1.5208252540774967,1.4498577447250884,0.0483979145964439,1.3877932372436266,1.5208252540774967,1.4490426329414585,0.05619292035447801,1.3360531446831438,1.5740179672028398,4.678420055232004,0.00034072566719255164,4.678024132995196,4.67881590781244,4.678947626698954,0.0006461404878437852,4.678024132995196,4.67987063332225,4.679474827448129,0.0009505918650581237,4.678024132995196,4.680924247558146,4.67263362763188,0.015539214265788321,4.627728265540822,4.682765405499949,1036196.5,6275.486515004302,1028085.0,1043392.0,1044374.875,10255.191081837624,1028085.0,1056240.0,1050854.0,12718.982141950655,1028085.0,1068311.0,1059814.7307692308,13070.657313409,1028085.0,1078071.0,19401.25,130.7398816990235,19243.0,19562.0,19352.25,552.4567856402887,18426.0,20293.0,19206.416666666668,515.6899100558405,18426.0,20293.0,19072.884615384617,472.2741006597296,18164.0,20293.0,2931.0,81.45755540975624,2833.0,3025.0,2831.375,123.45147976894873,2671.0,3025.0,2714.5,207.1387326056011,2354.0,3025.0,2231.6923076923076,506.1703878522153,1578.0,3025.0,35,9,3,2011,0,0,1,0,0,1,-0.8854560256532096,-0.4647231720437691,21.963092269326687,-0.02620522939255654,-0.10838000723567287,0.007842081635306641,-0.0068967421102648085,-0.027695051872130838,-8847.0,-16988.0,180622.0,176567.0,194069.0,193591.0,194662.0,188462.0,179283.0,187141.75,10094.424909324967,176567.0,197309.0,184263.625,10314.173963705076,168009.0,197309.0,182696.25,10237.911045139135,168009.0,197309.0,176082.96153846153,12648.690887141707,151152.0,197309.0,0.022965786358719376,-0.06699175064956531,0.0
